method	n	seed	col	coverage	r2	length	group	subgroup
CalPred	10000	5	education_q_1	0.9304635761589404	0.064995113037011	1.038728160399215	Education	1
CalPred	10000	5	education_q_4	0.9508705395621444	0.1506202302865937	0.8295358226515305	Education	4
CalPred	10000	5	income_q_1	0.9445983379501384	0.0983947807507076	1.0518891251932616	Income	1
CalPred	10000	5	income_q_5	0.949119373776908	0.1433253591146428	0.882075491000678	Income	5
CalPred	10000	5	income_q_9	0.9497326203208556	0.1149916930024863	0.7532376933825393	Income	9
CalPred	10000	5	marginal	0.9501	0.1537366221733034	0.875657828258177	Overall	
CalPred	10000	5	sex_q_0	0.9506010209122344	0.169196407187815	0.9522760125934784	Sex	0
CalPred	10000	5	sex_q_1	0.9493251846193024	0.1141972451545638	0.7571698645534954	Sex	1
CalPred	10000	6	age_q_0	0.9542682926829268	0.1439084916170215	0.9651778350258392	Age	0
CalPred	10000	6	age_q_4	0.9490445859872612	0.1336291673366435	0.8714013263663866	Age	4
CalPred	10000	6	age_q_4	0.9506966773847804	0.1546994354277252	0.8926354750929277	Age	4
CalPred	10000	6	age_q_9	0.9431230610134436	0.1081626963835116	0.7415768366199627	Age	9
CalPred	10000	6	education_q_1	0.9475524475524476	0.1042145742582271	1.0350475531850338	Education	1
CalPred	10000	6	education_q_4	0.9553877831159918	0.1587530723036125	0.8302383853597837	Education	4
CalPred	10000	6	income_q_1	0.9517241379310344	0.1149392330021669	1.0482965632881198	Income	1
CalPred	10000	6	income_q_5	0.950725744843392	0.1413833753522381	0.8835186468126488	Income	5
CalPred	10000	6	income_q_9	0.9529411764705882	0.1800917000913055	0.7536198013170203	Income	9
CalPred	10000	6	marginal	0.9525	0.1639704844889833	0.874395403380056	Overall	
CalPred	10000	6	sex_q_0	0.9509090909090908	0.1739007585876957	0.9495261622792308	Sex	0
CalPred	10000	6	sex_q_1	0.9549367088607597	0.1340058719246984	0.759321709369927	Sex	1
CalPred	10000	7	age_q_0	0.9526315789473684	0.2057490316931804	0.971276393792378	Age	0
CalPred	10000	7	age_q_4	0.9535299374441466	0.1682930633306513	0.8694712262161279	Age	4
CalPred	10000	7	age_q_4	0.945077720207254	0.1508455466417898	0.8913428935719103	Age	4
CalPred	10000	7	age_q_9	0.9554655870445344	0.1360294958940185	0.7427524411965857	Age	9
CalPred	10000	7	education_q_1	0.940766550522648	0.0968159401710486	1.052738825755127	Education	1
CalPred	10000	7	education_q_4	0.9510620220900596	0.1788927273740668	0.8272078064799224	Education	4
CalPred	10000	7	income_q_1	0.9553695955369595	0.1804112584623392	1.0413812549803614	Income	1
CalPred	10000	7	income_q_5	0.9539602028872416	0.1648952209187012	0.8860479172675237	Income	5
CalPred	10000	7	income_q_9	0.962051282051282	0.1475391089889395	0.7567279393524258	Income	9
CalPred	10000	7	marginal	0.9536	0.1748785891247535	0.8733576330936207	Overall	
CalPred	10000	7	sex_q_0	0.958047802105967	0.1945106550867155	0.9504086923782769	Sex	0
CalPred	10000	7	sex_q_1	0.9469753547423452	0.1319641895937542	0.7585962470592424	Sex	1
