method	n	seed	col	coverage	r2	length	group	subgroup
CalPred	10000	8	income_q_5	0.9503627338678884	0.0556990937553659	0.9301151362654644	Income	5
CalPred	10000	8	income_q_9	0.9719438877755512	0.0919849940426036	0.7985604911626368	Income	9
CalPred	10000	8	marginal	0.9516	0.0670848189311355	0.923456820602699	Overall	
CalPred	10000	8	sex_q_0	0.957806599901494	0.0872949911914452	1.0087257485156358	Sex	0
CalPred	10000	8	sex_q_1	0.9419288820670249	0.0362816691867077	0.7905908600200189	Sex	1
CalPred	10000	9	age_q_0	0.946911196911197	0.0489372052700837	1.030640253872417	Age	0
CalPred	10000	9	age_q_4	0.9486486486486486	0.0339597817302211	0.9312633421713352	Age	4
CalPred	10000	9	age_q_4	0.949244060475162	0.0246029897461125	0.96272297137119	Age	4
CalPred	10000	9	age_q_9	0.9504048582995952	0.0540413035858143	0.76318601260493	Age	9
CalPred	10000	9	education_q_1	0.9175257731958762	0.0456475086508989	1.0661604151867623	Education	1
CalPred	10000	9	education_q_4	0.950595957851097	0.0524613799522515	0.8868870079332885	Education	4
CalPred	10000	9	income_q_1	0.9442896935933148	0.0256732929223642	1.104302902185167	Income	1
CalPred	10000	9	income_q_5	0.9525862068965516	0.0451452662809208	0.9324949638446802	Income	5
CalPred	10000	9	income_q_9	0.946259220231823	0.0569684842939844	0.8030122219074296	Income	9
CalPred	10000	9	marginal	0.9504	0.0584894231399703	0.9292029813435349	Overall	
CalPred	10000	9	sex_q_0	0.952200428547882	0.0719497592614943	1.0129511646658709	Sex	0
CalPred	10000	9	sex_q_1	0.947622679888126	0.0372537304621408	0.8000140090026719	Sex	1
PredInterval	10000	0	age_q_0	0.93686165273909	0.0368257623797163	1.177944277957502	Age	0
PredInterval	10000	0	age_q_4	0.9522935779816514	0.0242998423162881	1.1740410500353844	Age	4
PredInterval	10000	0	age_q_4	0.9581545064377682	0.0159872263254788	1.1751559042579631	Age	4
PredInterval	10000	0	age_q_9	0.9782608695652174	0.0457757320624355	1.171535186156755	Age	9
PredInterval	10000	0	education_q_1	0.9069767441860463	0.0317895450104302	1.1779907779255243	Education	1
PredInterval	10000	0	education_q_4	0.9602058319039452	0.0322247633184584	1.1736516460204949	Education	4
PredInterval	10000	0	income_q_1	0.914804469273743	0.0537707113174577	1.177952210798069	Income	1
PredInterval	10000	0	income_q_5	0.9463113171108536	0.0429161605610017	1.174655574618399	Income	5
PredInterval	10000	0	income_q_9	0.9673202614379084	0.0309808062793672	1.1719637281902182	Income	9
PredInterval	10000	0	marginal	0.9511	0.0460440634618344	1.1747537685122151	Overall	
PredInterval	10000	0	sex_q_0	0.936783546864464	0.0480451658200342	1.176613087149899	Sex	0
PredInterval	10000	0	sex_q_1	0.971976401179941	0.0388858330148959	1.172042490695416	Sex	1
PredInterval	10000	1	age_q_0	0.9382835101253616	0.0608381098116714	1.1803938542703585	Age	0
PredInterval	10000	1	age_q_4	0.9606587374199452	0.0449316806316112	1.1772836162342906	Age	4
PredInterval	10000	1	age_q_4	0.9423868312757202	0.0107072694139406	1.17733737338189	Age	4
PredInterval	10000	1	age_q_9	0.9857868020304568	0.0418579206890253	1.1743408150026164	Age	9
PredInterval	10000	1	education_q_1	0.9368770764119602	0.0141071326853793	1.1805845435106015	Education	1
PredInterval	10000	1	education_q_4	0.96512641673932	0.0378005621625649	1.1764374260859634	Education	4
PredInterval	10000	1	income_q_1	0.9305177111716622	0.038152297796524	1.1800997486310878	Income	1
PredInterval	10000	1	income_q_5	0.9569303054032888	0.0329555047939109	1.1774518719508256	Income	5
PredInterval	10000	1	income_q_9	0.9733759318423856	0.0232442338645481	1.1750377098237688	Income	9
PredInterval	10000	1	marginal	0.9555	0.0486305326935436	1.1774575721736131	Overall	
PredInterval	10000	1	sex_q_0	0.9445272396092068	0.0536136356137921	1.1794434495406785	Sex	0
PredInterval	10000	1	sex_q_1	0.972229235041656	0.0364627209102322	1.1744298737591456	Sex	1
PredInterval	10000	2	age_q_0	0.9319271332694152	0.036718337822146	1.1805902702784432	Age	0
PredInterval	10000	2	age_q_4	0.9448648648648648	0.0292695473548141	1.1777068482952338	Age	4
PredInterval	10000	2	age_q_4	0.9458259325044404	0.0313527608092012	1.1765664787195151	Age	4
PredInterval	10000	2	age_q_9	0.9801876955161628	0.0330255337637332	1.1738903864659438	Age	9
PredInterval	10000	2	education_q_1	0.9053627760252366	0.0185610565889575	1.1800615980417488	Education	1
PredInterval	10000	2	education_q_4	0.9573557115944512	0.0348841504150804	1.1760201973035256	Education	4
PredInterval	10000	2	income_q_1	0.9069148936170212	0.0279394200373602	1.180629450497746	Income	1
PredInterval	10000	2	income_q_5	0.9483154670750384	0.0361938796398905	1.1772264711329194	Income	5
PredInterval	10000	2	income_q_9	0.969488188976378	0.0434561297322071	1.1741004533526744	Income	9
PredInterval	10000	2	marginal	0.9513	0.0486125339063431	1.1771863241529377	Overall	
PredInterval	10000	2	sex_q_0	0.9368456041216552	0.0509539915280814	1.1791941040234533	Sex	0
PredInterval	10000	2	sex_q_1	0.97313582726588	0.0393517745481093	1.1741532306352649	Sex	1
PredInterval	10000	3	age_q_0	0.9425403225806452	0.0341431093334052	1.1807085802641697	Age	0
PredInterval	10000	3	age_q_4	0.95042194092827	0.0405572766240856	1.1777990022225535	Age	4
PredInterval	10000	3	age_q_4	0.9657293497363796	0.0356924683416209	1.1768823568664193	Age	4
PredInterval	10000	3	age_q_9	0.9754661432777232	0.0164387462098276	1.1746181520645618	Age	9
PredInterval	10000	3	education_q_1	0.9054054054054054	0.0165958525913201	1.180694076987817	Education	1
PredInterval	10000	3	education_q_4	0.9648584100989424	0.0325814181311459	1.176423031341939	Education	4
PredInterval	10000	3	income_q_1	0.911301859799714	0.0347550258532645	1.1805268256153607	Income	1
PredInterval	10000	3	income_q_5	0.9573719202190066	0.0296423705146191	1.1775115110141927	Income	5
PredInterval	10000	3	income_q_9	0.9856985698569856	0.047342302273998	1.1748778226122127	Income	9
PredInterval	10000	3	marginal	0.9552	0.0417880148842905	1.1774460370119837	Overall	
PredInterval	10000	3	sex_q_0	0.9427626137303556	0.0429715479204823	1.1793481558202592	Sex	0
PredInterval	10000	3	sex_q_1	0.9742098609355246	0.0356424736729933	1.174538753018045	Sex	1
PredInterval	10000	4	age_q_0	0.9384902143522832	0.0297186378685446	1.1795819813418444	Age	0
PredInterval	10000	4	age_q_4	0.9461606354810238	0.0151609461687199	1.176083606381309	Age	4
PredInterval	10000	4	age_q_4	0.9409871244635192	0.022997634520602	1.1763007504161584	Age	4
PredInterval	10000	4	age_q_9	0.9814090019569472	0.0487457329198584	1.1731710689822945	Age	9
PredInterval	10000	4	education_q_1	0.9201388888888888	0.0145122762214639	1.1803126047116723	Education	1
PredInterval	10000	4	education_q_4	0.9615713065755764	0.0268155446224297	1.175314172656615	Education	4
PredInterval	10000	4	income_q_1	0.9365303244005642	0.031405540192944	1.1788823988445716	Income	1
PredInterval	10000	4	income_q_5	0.9488549618320612	0.0326642978812282	1.1762083188472146	Income	5
PredInterval	10000	4	income_q_9	0.9736008447729672	0.0317776289754161	1.173858304220008	Income	9
