0.2	0.1	CalPred	26	93.91304347826087	50000
0.2	0.1	PredInterval	26	99.1304347826087	50000
0.2	0.1	CalPred	26	95.9830866807611	5000
0.2	0.1	PredInterval	26	98.94291754756871	5000
0.2	0.1	CalPred	27	86.2475442043222	50000
0.2	0.1	PredInterval	27	75.049115913556	50000
0.2	0.1	CalPred	27	96.2671905697446	5000
0.2	0.1	PredInterval	27	82.90766208251473	5000
0.2	0.1	CalPred	28	94.25287356321839	50000
0.2	0.1	PredInterval	28	100.0	50000
0.2	0.1	CalPred	28	100.0	5000
0.2	0.1	PredInterval	28	93.08681672025723	5000
0.2	0.1	CalPred	29	90.0	50000
0.2	0.1	PredInterval	29	87.29166666666667	50000
0.2	0.1	CalPred	29	91.90283400809717	5000
0.2	0.1	PredInterval	29	92.71255060728745	5000
0.2	1.0	CalPred	0	91.50943396226415	50000
0.2	1.0	PredInterval	0	79.81132075471699	50000
0.2	1.0	CalPred	0	96.78800856531049	5000
0.2	1.0	PredInterval	0	86.29550321199143	5000
0.2	1.0	CalPred	1	91.11111111111111	50000
0.2	1.0	PredInterval	1	96.22222222222221	50000
0.2	1.0	CalPred	1	98.69848156182212	5000
0.2	1.0	PredInterval	1	87.20173535791757	5000
0.2	1.0	CalPred	2	91.36276391554703	50000
0.2	1.0	PredInterval	2	96.3531669865643	50000
0.2	1.0	CalPred	2	97.82214156079854	5000
0.2	1.0	PredInterval	2	100.0	5000
0.2	1.0	CalPred	3	90.96267190569745	50000
0.2	1.0	PredInterval	3	95.67779960707269	50000
0.2	1.0	CalPred	3	99.45454545454545	5000
0.2	1.0	PredInterval	3	85.63636363636363	5000
0.2	1.0	CalPred	4	90.22556390977444	50000
0.2	1.0	PredInterval	4	98.68421052631578	50000
0.2	1.0	CalPred	4	99.24812030075188	5000
0.2	1.0	PredInterval	4	93.04511278195488	5000
0.2	1.0	CalPred	5	90.41916167664671	50000
0.2	1.0	PredInterval	5	74.6506986027944	50000
0.2	1.0	CalPred	5	96.38783269961976	5000
0.2	1.0	PredInterval	5	98.47908745247148	5000
0.2	1.0	CalPred	6	92.60000000000001	50000
0.2	1.0	PredInterval	6	92.2	50000
0.2	1.0	CalPred	6	97.75280898876404	5000
0.2	1.0	PredInterval	6	97.00374531835206	5000
0.2	1.0	CalPred	7	91.28630705394191	50000
0.2	1.0	PredInterval	7	86.72199170124482	50000
0.2	1.0	CalPred	7	98.41897233201581	5000
0.2	1.0	PredInterval	7	96.04743083003953	5000
0.2	1.0	CalPred	8	89.70873786407768	50000
0.2	1.0	PredInterval	8	95.92233009708738	50000
0.2	1.0	CalPred	8	96.74329501915709	5000
0.2	1.0	PredInterval	8	97.70114942528735	5000
0.2	1.0	CalPred	9	91.45631067961165	50000
0.2	1.0	PredInterval	9	95.33980582524272	50000
0.2	1.0	CalPred	9	99.43502824858757	5000
0.2	1.0	PredInterval	9	99.62335216572504	5000
0.2	1.0	CalPred	10	90.98532494758909	50000
0.2	1.0	PredInterval	10	98.32285115303984	50000
0.2	1.0	CalPred	10	99.59266802443992	5000
0.2	1.0	PredInterval	10	96.94501018329939	5000
0.2	1.0	CalPred	11	93.71196754563894	50000
0.2	1.0	PredInterval	11	79.10750507099391	50000
0.2	1.0	CalPred	11	98.00399201596807	5000
0.2	1.0	PredInterval	11	83.23353293413174	5000
0.2	1.0	CalPred	12	93.72294372294373	50000
0.2	1.0	PredInterval	12	97.40259740259741	50000
0.2	1.0	CalPred	12	99.33035714285714	5000
0.2	1.0	PredInterval	12	97.99107142857143	5000
0.2	1.0	CalPred	13	95.70135746606336	50000
0.2	1.0	PredInterval	13	94.79638009049773	50000
0.2	1.0	CalPred	13	94.72527472527472	5000
0.2	1.0	PredInterval	13	99.56043956043956	5000
0.2	1.0	CalPred	14	91.96940726577438	50000
0.2	1.0	PredInterval	14	92.92543021032505	50000
0.2	1.0	CalPred	14	93.98148148148148	5000
0.2	1.0	PredInterval	14	98.8425925925926	5000
0.2	1.0	CalPred	15	91.74107142857143	50000
0.2	1.0	PredInterval	15	93.30357142857143	50000
0.2	1.0	CalPred	15	95.99056603773585	5000
0.2	1.0	PredInterval	15	99.76415094339622	5000
0.2	1.0	CalPred	16	90.40816326530611	50000
0.2	1.0	PredInterval	16	84.6938775510204	50000
0.2	1.0	CalPred	16	99.80506822612085	5000
0.2	1.0	PredInterval	16	91.81286549707602	5000
0.2	1.0	CalPred	17	94.05737704918032	50000
0.2	1.0	PredInterval	17	97.74590163934425	50000
0.2	1.0	CalPred	17	99.34497816593887	5000
0.2	1.0	PredInterval	17	95.63318777292577	5000
0.2	1.0	CalPred	18	90.72356215213358	50000
0.2	1.0	PredInterval	18	93.32096474953617	50000
0.2	1.0	CalPred	18	93.17773788150808	5000
0.2	1.0	PredInterval	18	94.7935368043088	5000
0.2	1.0	CalPred	19	92.73743016759776	50000
0.2	1.0	PredInterval	19	98.13780260707635	50000
0.2	1.0	CalPred	19	99.14893617021276	5000
0.2	1.0	PredInterval	19	87.44680851063829	5000
0.2	1.0	CalPred	20	90.70247933884298	50000
0.2	1.0	PredInterval	20	82.85123966942149	50000
0.2	1.0	CalPred	20	99.18032786885246	5000
0.2	1.0	PredInterval	20	88.72950819672131	5000
0.2	1.0	CalPred	21	92.78752436647173	50000
0.2	1.0	PredInterval	21	90.64327485380117	50000
0.2	1.0	CalPred	21	99.4392523364486	5000
0.2	1.0	PredInterval	21	99.25233644859813	5000
0.2	1.0	CalPred	22	91.38276553106212	50000
0.2	1.0	PredInterval	22	89.77955911823648	50000
0.2	1.0	CalPred	22	96.36363636363636	5000
0.2	1.0	PredInterval	22	82.62626262626263	5000
0.2	1.0	CalPred	23	90.99437148217636	50000
0.2	1.0	PredInterval	23	96.81050656660413	50000
0.2	1.0	CalPred	23	95.91836734693877	5000
0.2	1.0	PredInterval	23	99.44341372912801	5000
0.2	1.0	CalPred	24	91.50197628458498	50000
0.2	1.0	PredInterval	24	100.0	50000
