0	2.7395890680614365
1	6.202941298585896
2	15.170424220641074
3	24.088578781521917
4	32.943967269081945
5	41.80452267676852
6	50.58343892129238
7	59.24961749371547
8	67.87598789101986
9	76.41673917650574
10	84.85766935626667
11	93.18133669617221
12	101.34973157110103
13	109.43993592053583
14	117.32612194515421
15	125.08971873043329
16	132.69980238873706
17	140.22807464317293
18	147.52246087960484
19	154.7772423615122
20	161.97253158835267
