0.2	0.001	CalPred	0	31.0546875	36.55502392344497	43.59276729559748	52.584493041749504	63.660282045885076	50000
0.2	0.001	PredInterval	0	26.5625	32.44019138755981	40.33018867924528	49.62226640159046	61.03978109871606	50000
0.2	0.001	CalPred	0	78.515625	81.55533399800599	84.21256788207913	86.86888844542008	89.26238145416228	5000
0.2	0.001	PredInterval	0	55.2734375	59.02293120638086	62.91698991466252	67.69107962482538	72.51844046364594	5000
0.2	0.001	CalPred	1	28.767123287671232	34.0324118207817	43.14936318023929	51.08438485804416	62.58796344921752	50000
0.2	0.001	PredInterval	1	13.894324853228962	18.493803622497616	25.627170976456963	32.33438485804416	43.97647305955257	50000
0.2	0.001	CalPred	1	83.95604395604396	86.8559411146162	89.39453897902652	90.92915914107968	92.85864314219701	5000
0.2	0.001	PredInterval	1	46.59340659340659	49.42166140904311	55.32251681836169	60.545855910094325	67.38080235244696	5000
0.2	0.001	CalPred	2	28.7569573283859	33.53413654618474	41.40495867768595	48.69457107335267	60.221285563751316	50000
0.2	0.001	PredInterval	2	89.05380333951763	91.86746987951807	94.3801652892562	96.56029838375466	97.95574288724974	50000
0.2	0.001	CalPred	2	58.95117540687161	61.743589743589745	66.19601328903654	69.37012850221193	74.83715066190376	5000
0.2	0.001	PredInterval	2	99.81916817359856	99.8974358974359	99.87541528239203	99.9157362544765	99.92645513763395	5000
0.2	0.001	CalPred	3	25.343811394891947	29.44269190325973	40.607513988808954	50.146972369194586	60.92547696848318	50000
0.2	0.001	PredInterval	3	40.27504911591356	44.689800210304945	56.71462829736211	65.86321771506957	74.64952039633182	50000
0.2	0.001	CalPred	3	66.44591611479028	69.90394877267876	76.03833865814697	80.77825576847869	84.77344573234984	5000
0.2	0.001	PredInterval	3	43.04635761589404	45.99786552828175	53.075079872204476	59.01447008212749	65.15279241306638	5000
0.2	0.001	CalPred	4	30.975143403441685	35.13779527559055	43.57519254154844	51.35623869801085	62.1301775147929	50000
0.2	0.001	PredInterval	4	33.07839388145315	37.5	45.27766518038103	53.30520393811533	63.989856297548606	50000
0.2	0.001	CalPred	4	84.25047438330171	86.02661596958175	86.01895734597157	88.5311071357583	91.01764768043961	5000
0.2	0.001	PredInterval	4	83.11195445920305	84.69581749049429	85.46603475513427	88.1534486185649	90.9436753672197	5000
0.2	0.001	CalPred	5	31.48854961832061	34.10696266397578	41.58496732026144	50.851236319416294	62.14082728133881	50000
0.2	0.001	PredInterval	5	14.31297709923664	15.136226034308779	21.28267973856209	30.441832184839885	41.96400378907483	50000
0.2	0.001	CalPred	5	70.58823529411765	74.08477842003853	78.55107855107855	81.6690297751671	85.25369978858352	5000
0.2	0.001	PredInterval	5	73.34558823529412	76.01156069364163	79.97557997557998	82.72230099250557	86.32135306553911	5000
0.2	0.001	CalPred	6	30.136986301369863	33.42967244701349	42.285041224970556	51.00059441252229	62.64984227129338	50000
0.2	0.001	PredInterval	6	27.984344422700584	31.3102119460501	41.02866117000393	49.31642559936596	61.08307045215563	50000
0.2	0.001	CalPred	6	78.72763419483101	79.91967871485943	83.1340206185567	86.13496932515338	88.93594494441504	5000
0.2	0.001	PredInterval	6	66.00397614314116	69.57831325301204	73.97938144329896	77.23926380368098	81.45050291159343	5000
0.2	0.001	CalPred	7	29.2	33.89296956977964	39.88463123197363	48.60279441117765	60.824742268041234	50000
0.2	0.001	PredInterval	7	27.200000000000003	32.21406086044071	37.33003708281829	46.22754491017964	58.668209551861985	50000
0.2	0.001	CalPred	7	78.88446215139442	82.10757409440176	84.84721640853914	87.26166328600405	90.12319679898916	5000
0.2	0.001	PredInterval	7	90.0398406374502	91.5477497255763	93.72122226873168	95.09127789046653	96.56733705380647	5000
0.2	0.001	CalPred	8	23.719165085388994	28.049951969260327	33.771929824561404	43.23030907278165	56.28565391929009	50000
0.2	0.001	PredInterval	8	18.59582542694497	22.76657060518732	28.309409888357255	37.387836490528414	50.78174519332347	50000
0.2	0.001	CalPred	8	64.33962264150944	66.66666666666666	69.8989898989899	73.57846092023307	79.0078773685331	5000
0.2	0.001	PredInterval	8	66.22641509433961	68.18181818181817	70.82828282828282	75.68816556158329	81.49882903981265	5000
0.2	0.001	CalPred	9	26.33832976445396	30.290010741138563	41.36060100166945	49.65390879478828	61.334033613445385	50000
0.2	0.001	PredInterval	9	42.82655246252677	48.33512352309345	60.39232053422371	68.5871335504886	77.47899159663866	50000
0.2	0.001	CalPred	9	78.21350762527233	80.24282560706402	84.01150842581175	86.43584521384928	89.05446531640257	5000
0.2	0.001	PredInterval	9	77.77777777777779	79.80132450331125	82.57295519934237	85.07128309572302	88.51925700493231	5000
0.2	0.001	CalPred	10	34.146341463414636	38.454288407163055	44.83971853010164	53.830885271933305	64.2632571787885	50000
0.2	0.001	PredInterval	10	20.075046904315197	23.091423185673893	29.749804534792805	37.59428344581183	49.04632152588556	50000
0.2	0.001	CalPred	10	85.28301886792453	86.6600790513834	88.18834796488427	90.35350509286998	92.53386537855718	5000
0.2	0.001	PredInterval	10	50.943396226415096	54.54545454545454	58.61931364724661	63.97044138206511	70.0724561587735	5000
0.2	0.001	CalPred	11	33.07392996108949	39.20829406220547	47.10087370929309	54.848484848484844	66.48762506582412	50000
0.2	0.001	PredInterval	11	49.416342412451364	55.60791705937794	64.09849086576648	70.78787878787878	79.50500263296472	50000
0.2	0.001	CalPred	11	84.04452690166976	86.56575212866603	89.15037893897089	90.87733716868708	92.85564634401844	5000
0.2	0.001	PredInterval	11	83.48794063079778	86.37653736991486	88.91104906262464	90.48695294842818	92.65661009847057	5000
0.2	0.001	CalPred	12	26.394849785407725	30.612244897959183	40.679336837848766	49.621212121212125	61.96738558653341	50000
0.2	0.001	PredInterval	12	54.077253218884124	61.12244897959184	70.642943792964	77.85087719298247	85.4497632824829	50000
0.2	0.001	CalPred	12	76.39484978540773	78.42931937172774	81.99109672197491	85.56721441298752	88.59464021945558	5000
0.2	0.001	PredInterval	12	70.17167381974248	72.87958115183247	76.89194658033185	80.36032468818057	85.0284870225786	5000
0.2	0.001	CalPred	13	33.92504930966469	41.641337386018236	48.86731391585761	56.09951845906902	66.22343210135064	50000
0.2	0.001	PredInterval	13	22.485207100591715	27.659574468085108	33.53559870550162	40.77046548956662	51.994555543922104	50000
0.2	0.001	CalPred	13	70.75306479859896	74.65309898242369	77.15654952076677	80.15206082432972	84.23861852433281	5000
0.2	0.001	PredInterval	13	92.46935201401051	93.80203515263645	95.16773162939297	96.27851140456183	97.35217163788592	5000
0.2	0.001	CalPred	14	30.309278350515463	33.43685300207039	42.161946549660954	50.683829444891394	61.602530311017404	50000
0.2	0.001	PredInterval	14	69.0721649484536	71.2215320910973	78.61986437973674	83.97023330651649	89.21454928835003	50000
0.2	0.001	CalPred	14	76.61596958174906	78.1094527363184	82.02471104025508	85.17774653544889	88.35645229087852	5000
0.2	0.001	PredInterval	14	99.42965779467681	99.40298507462687	99.44200876843364	99.63848162281582	99.74779319041615	5000
0.2	0.001	CalPred	15	33.58490566037736	39.278752436647174	46.92826000792707	55.4247596625466	65.23879346459992	50000
0.2	0.001	PredInterval	15	20.754716981132077	23.781676413255358	30.558858501783593	39.27800667059054	50.35609551738583	50000
0.2	0.001	CalPred	15	71.6566866267465	72.27513227513226	75.58835261268449	79.09571344685848	83.11092577147623	5000
0.2	0.001	PredInterval	15	81.437125748503	83.28042328042328	84.40366972477065	86.84674104521433	89.6371976647206	5000
0.2	0.001	CalPred	16	35.28225806451613	38.16717019133938	44.965628790942176	52.0064856100527	62.83577372801011	50000
0.2	0.001	PredInterval	16	40.725806451612904	44.71299093655589	50.9502628386575	57.86380218889339	67.79732434425367	50000
0.2	0.001	CalPred	16	88.671875	89.13461538461539	90.9090909090909	92.35424652007262	94.03693931398416	5000
0.2	0.001	PredInterval	16	75.5859375	77.11538461538461	80.16528925619835	82.46923542465201	85.93139841688654	5000
0.2	0.001	CalPred	17	27.51540041067762	35.27054108216433	42.924528301886795	51.94831013916501	63.11199831897457	50000
0.2	0.001	PredInterval	17	17.453798767967147	22.74549098196393	29.559748427672954	37.29622266401591	49.495692372347136	50000
0.2	0.001	CalPred	17	90.02079002079002	90.56994818652849	92.62939958592132	94.41351888667992	95.94181511542111	5000
0.2	0.001	PredInterval	17	52.5987525987526	57.409326424870464	61.61490683229813	66.3817097415507	72.55191314430273	5000
