method	n	seed	col	coverage	r2	length	group	subgroup
CalPred	10000	3	sex_q_0	0.949867197875166	0.08246627541037754	0.8735967998443601	Sex	0
CalPred	10000	3	sex_q_1	0.9522132796780683	0.05237187675796713	0.963022809754774	Sex	1
CalPred	10000	4	age_q_0	0.9521988527724664	0.16460528659152152	0.7660485066514782	Age	0
CalPred	10000	4	age_q_4	0.9563106796116504	0.06728829850324028	0.9278227311995856	Age	4
CalPred	10000	4	age_q_4	0.9525252525252526	0.06728829850324028	0.914192285500428	Age	4
CalPred	10000	4	age_q_9	0.9474535165723524	0.03350255756715626	0.9618741271216712	Age	9
CalPred	10000	4	education_q_1	0.9763313609467456	0.11223549450220616	1.0540137713067828	Education	1
CalPred	10000	4	education_q_4	0.9512234385061172	0.06498631509235007	0.8781526454661851	Education	4
CalPred	10000	4	income_q_1	0.955849889624724	0.05518287331762776	1.004578130864947	Income	1
CalPred	10000	4	income_q_5	0.9552521805081532	0.060891196628349714	0.9287369879871108	Income	5
CalPred	10000	4	income_q_9	0.946808510638298	0.0807651714403069	0.8414265257574429	Income	9
CalPred	10000	4	marginal	0.9535	0.07035652630441006	0.9095875773740014	Overall	
CalPred	10000	4	sex_q_0	0.9526834977428524	0.0868782611344114	0.873340993754461	Sex	0
CalPred	10000	4	sex_q_1	0.9547151032595173	0.0495464528716132	0.9635290594910632	Sex	1
CalPred	10000	5	age_q_0	0.968	0.14205375744390805	0.7654078845074471	Age	0
CalPred	10000	5	age_q_4	0.9434571890145396	0.06835631714587673	0.9228311198810102	Age	4
CalPred	10000	5	age_q_4	0.9322381930184804	0.06835631714587673	0.9111664877913928	Age	4
CalPred	10000	5	age_q_9	0.951993490642799	0.04858816482014681	0.9606545532668216	Age	9
CalPred	10000	5	education_q_1	0.9393939393939394	0.10256199101610257	1.042707547813832	Education	1
CalPred	10000	5	education_q_4	0.9545745361484324	0.06504140926134482	0.8795951601341029	Education	4
CalPred	10000	5	income_q_1	0.9384615384615383	0.1067709402315264	0.9939256614257672	Income	1
CalPred	10000	5	income_q_5	0.953009708737864	0.06812689683771105	0.9261216507470428	Income	5
CalPred	10000	5	income_q_9	0.947841726618705	0.07121140988723106	0.8442506410921304	Income	9
CalPred	10000	5	marginal	0.9517	0.07019385305377447	0.9091664150215162	Overall	
CalPred	10000	5	sex_q_0	0.9503894344734168	0.08215711846173858	0.8743349578502031	Sex	0
CalPred	10000	5	sex_q_1	0.953590620420127	0.05496154906817479	0.9594142377019692	Sex	1
CalPred	10000	6	age_q_0	0.949119373776908	0.09494789908207645	0.7695270759757101	Age	0
CalPred	10000	6	age_q_4	0.9454841334418226	0.08389153699517919	0.9294904624110218	Age	4
CalPred	10000	6	age_q_4	0.953061224489796	0.08389153699517919	0.911500054771242	Age	4
CalPred	10000	6	age_q_9	0.9484375	0.03358004006473192	0.9632107157619908	Age	9
CalPred	10000	6	education_q_1	0.9021739130434784	0.05213248969792645	1.03885515551763	Education	1
CalPred	10000	6	education_q_4	0.949002574002574	0.07857135514712495	0.8801190676315703	Education	4
CalPred	10000	6	income_q_1	0.947136563876652	0.09360909416326474	0.9927669081411592	Income	1
CalPred	10000	6	income_q_5	0.94609375	0.06658678566097519	0.9285733062336108	Income	5
CalPred	10000	6	income_q_9	0.9398023360287512	0.07817192770850284	0.8407780901223394	Income	9
CalPred	10000	6	marginal	0.9491	0.07483858541626	0.909780089618294	Overall	
CalPred	10000	6	sex_q_0	0.946581555518226	0.09508837744841445	0.8729543046438099	Sex	0
CalPred	10000	6	sex_q_1	0.952804546577712	0.05025354120558293	0.963949572680588	Sex	1
CalPred	10000	7	age_q_0	0.939922480620155	0.1436947226031336	0.7649908867004218	Age	0
CalPred	10000	7	age_q_4	0.9414758269720102	0.05247694628201357	0.9264664302018704	Age	4
CalPred	10000	7	age_q_4	0.944739638682253	0.05247694628201357	0.9072544899454084	Age	4
CalPred	10000	7	age_q_9	0.951740506329114	0.041838287649617126	0.960242527285066	Age	9
CalPred	10000	7	education_q_1	0.9438775510204082	0.07167606748524771	1.0495366104367811	Education	1
CalPred	10000	7	education_q_4	0.94928	0.06783505973998104	0.875316787141287	Education	4
CalPred	10000	7	income_q_1	0.9469026548672568	0.06887904237069241	0.9974098487431576	Income	1
CalPred	10000	7	income_q_5	0.9461031407522296	0.08210503940063989	0.9228018132480356	Income	5
CalPred	10000	7	income_q_9	0.9458715596330276	0.09163854616878228	0.8377604946364923	Income	9
CalPred	10000	7	marginal	0.9482	0.07080251940413605	0.9069820435303192	Overall	
CalPred	10000	7	sex_q_0	0.9481917577796468	0.07692352015186511	0.8724055105840743	Sex	0
CalPred	10000	7	sex_q_1	0.9482120838471024	0.06275608439860347	0.9576743957782664	Sex	1
CalPred	10000	8	age_q_0	0.9436325678496869	0.13838639160369792	0.759082195264206	Age	0
CalPred	10000	8	age_q_4	0.942215088282504	0.07047224526856401	0.926919441559447	Age	4
CalPred	10000	8	age_q_4	0.944739638682253	0.07047224526856401	0.9100866942949608	Age	4
CalPred	10000	8	age_q_9	0.9621399176954732	0.0586575213176138	0.967862446094695	Age	9
CalPred	10000	8	education_q_1	0.962566844919786	0.07515493254281262	1.0600043306457076	Education	1
CalPred	10000	8	education_q_4	0.9488762266540044	0.06947272359173945	0.8785743302689627	Education	4
CalPred	10000	8	income_q_1	0.942528735632184	0.12446241528662882	1.0076418943054095	Income	1
CalPred	10000	8	income_q_5	0.9546358933545565	0.06297061727843367	0.9306328572690508	Income	5
CalPred	10000	8	income_q_9	0.9468864468864469	0.05831122504884322	0.8372960946034215	Income	9
CalPred	10000	8	marginal	0.9491	0.07118005089379198	0.9091920746582992	Overall	
CalPred	10000	8	sex_q_0	0.950008416091567	0.08453237697946732	0.8732433591528217	Sex	0
CalPred	10000	8	sex_q_1	0.947770386794777	0.05471465748016155	0.9618088075526184	Sex	1
CalPred	10000	9	age_q_0	0.9430255402750491	0.13272260919220344	0.7605373605428155	Age	0
CalPred	10000	9	age_q_4	0.9476744186046512	0.09604056567635506	0.9294717246078876	Age	4
CalPred	10000	9	age_q_4	0.9352589641434262	0.09604056567635506	0.9145550677895252	Age	4
CalPred	10000	9	age_q_9	0.9426294820717132	0.039191830670431665	0.9594230963860796	Age	9
CalPred	10000	9	education_q_1	0.9595959595959596	0.06418949623673996	1.0561066591938042	Education	1
CalPred	10000	9	education_q_4	0.9492068578753404	0.07644416451053959	0.8786010133257665	Education	4
CalPred	10000	9	income_q_1	0.946808510638298	0.10376112460334364	0.999179692666756	Income	1
CalPred	10000	9	income_q_5	0.9507486209613868	0.06915574389666186	0.9282815836717488	Income	5
CalPred	10000	9	income_q_9	0.9496738117427772	0.07364610079868324	0.8419285270798837	Income	9
CalPred	10000	9	marginal	0.9503	0.07680755818507952	0.9106180799474124	Overall	
CalPred	10000	9	sex_q_0	0.9522433718558804	0.08448920465004772	0.8749987929432936	Sex	0
CalPred	10000	9	sex_q_1	0.9475218658892128	0.06694288948240514	0.9615373911068482	Sex	1
CalPred	10000	-9	all	-9.0	0.07044890584079846	-9.0	all	-9
CalPred	10000	-9	age_9	-9.0	0.043266798425088265	-9.0	age	9
CalPred	10000	-9	age_0	-9.0	0.133566508735514	-9.0	age	0
CalPred	10000	-9	sex_1	-9.0	0.0537885910327181	-9.0	sex	1
CalPred	10000	-9	sex_0	-9.0	0.08374471348386028	-9.0	sex	0
CalPred	10000	-9	income_9	-9.0	0.08345858208803189	-9.0	income	9
CalPred	10000	-9	income_1	-9.0	0.07615103233437356	-9.0	income	1
CalPred	10000	-9	education_4	-9.0	0.07164772623802457	-9.0	education	4
CalPred	10000	-9	education_1	-9.0	0.07466908805304953	-9.0	education	1
