method	n	seed	col	coverage	r2	length	group	subgroup	cv
CalPred	10000	4	income_q_5	0.9544937428896472	0.004546659667949244	0.9705716559793328	Income	5	4
CalPred	10000	4	income_q_5	0.9544937428896472	0.0015443180848039536	0.9705716559793328	Income	5	5
CalPred	10000	4	income_q_9	0.9565602836879432	0.004073426322194647	0.9025995662434644	Income	9	1
CalPred	10000	4	income_q_9	0.9565602836879432	0.0003923866512179586	0.9025995662434644	Income	9	2
CalPred	10000	4	income_q_9	0.9565602836879432	0.0019092786951202011	0.9025995662434644	Income	9	3
CalPred	10000	4	income_q_9	0.9565602836879432	0.003164762242224539	0.9025995662434644	Income	9	4
CalPred	10000	4	income_q_9	0.9565602836879432	0.0021323925459054635	0.9025995662434644	Income	9	5
CalPred	10000	4	marginal	0.9542	0.005812659914097354	0.9579232620373256	Overall		1
CalPred	10000	4	marginal	0.9542	0.004482656259495601	0.9579232620373256	Overall		2
CalPred	10000	4	marginal	0.9542	0.005110675820313477	0.9579232620373256	Overall		3
CalPred	10000	4	marginal	0.9542	0.006223442355711247	0.9579232620373256	Overall		4
CalPred	10000	4	marginal	0.9542	0.004446759792336092	0.9579232620373256	Overall		5
CalPred	10000	4	sex_q_0	0.9501755559271025	0.0067225806037072055	0.9226980735915942	Sex	0	1
CalPred	10000	4	sex_q_0	0.9501755559271025	0.005272389288934575	0.9226980735915942	Sex	0	2
CalPred	10000	4	sex_q_0	0.9501755559271025	0.004726846283175476	0.9226980735915942	Sex	0	3
CalPred	10000	4	sex_q_0	0.9501755559271025	0.0067318298766269845	0.9226980735915942	Sex	0	4
CalPred	10000	4	sex_q_0	0.9501755559271025	0.004089091566330895	0.9226980735915942	Sex	0	5
CalPred	10000	4	sex_q_1	0.9601891017666088	0.004579026292278607	1.0103447231206597	Sex	1	1
CalPred	10000	4	sex_q_1	0.9601891017666088	0.0033783577052780875	1.0103447231206597	Sex	1	2
CalPred	10000	4	sex_q_1	0.9601891017666088	0.00558272342360364	1.0103447231206597	Sex	1	3
CalPred	10000	4	sex_q_1	0.9601891017666088	0.005491528227618134	1.0103447231206597	Sex	1	4
CalPred	10000	4	sex_q_1	0.9601891017666088	0.005005711494438804	1.0103447231206597	Sex	1	5
CalPred	10000	5	age_q_0	0.962	0.00027484660634707723	0.8379585997499567	Age	0	1
CalPred	10000	5	age_q_0	0.962	0.0010688026143208696	0.8379585997499567	Age	0	2
CalPred	10000	5	age_q_0	0.962	0.0029739547713281862	0.8379585997499567	Age	0	3
CalPred	10000	5	age_q_0	0.962	0.0010301409157732438	0.8379585997499567	Age	0	4
CalPred	10000	5	age_q_0	0.962	0.0021910842818434213	0.8379585997499567	Age	0	5
CalPred	10000	5	age_q_4	0.9450726978998384	0.0025166900929125477	0.9559379891049222	Age	4	1
CalPred	10000	5	age_q_4	0.9450726978998384	0.0034345161117997737	0.9559379891049222	Age	4	2
CalPred	10000	5	age_q_4	0.9450726978998384	0.00298520811727889	0.9559379891049222	Age	4	3
CalPred	10000	5	age_q_4	0.9450726978998384	0.0038390652677097485	0.9559379891049222	Age	4	4
CalPred	10000	5	age_q_4	0.9450726978998384	0.0020299600689468716	0.9559379891049222	Age	4	5
CalPred	10000	5	age_q_4	0.9414784394250514	0.0025166900929125477	0.9499848692932414	Age	4	1
CalPred	10000	5	age_q_4	0.9414784394250514	0.0034345161117997737	0.9499848692932414	Age	4	2
CalPred	10000	5	age_q_4	0.9414784394250514	0.00298520811727889	0.9499848692932414	Age	4	3
CalPred	10000	5	age_q_4	0.9414784394250514	0.0038390652677097485	0.9499848692932414	Age	4	4
CalPred	10000	5	age_q_4	0.9414784394250514	0.0020299600689468716	0.9499848692932414	Age	4	5
CalPred	10000	5	age_q_9	0.950366151342555	2.0504044211986572e-05	0.9854459009555784	Age	9	1
CalPred	10000	5	age_q_9	0.950366151342555	0.00026360590792348865	0.9854459009555784	Age	9	2
CalPred	10000	5	age_q_9	0.950366151342555	6.59674577540072e-05	0.9854459009555784	Age	9	3
CalPred	10000	5	age_q_9	0.950366151342555	0.00048098828062098317	0.9854459009555784	Age	9	4
CalPred	10000	5	age_q_9	0.950366151342555	0.0006200791106145782	0.9854459009555784	Age	9	5
CalPred	10000	5	education_q_1	0.9444444444444444	0.000214992043735127	1.0862038693158351	Education	1	1
CalPred	10000	5	education_q_1	0.9444444444444444	0.0007947469281090273	1.0862038693158351	Education	1	2
CalPred	10000	5	education_q_1	0.9444444444444444	0.003526457489905001	1.0862038693158351	Education	1	3
CalPred	10000	5	education_q_1	0.9444444444444444	0.00470481985632706	1.0862038693158351	Education	1	4
CalPred	10000	5	education_q_1	0.9444444444444444	0.001457214994164446	1.0862038693158351	Education	1	5
CalPred	10000	5	education_q_4	0.9568138195777351	0.0017119363531441518	0.916382626238608	Education	4	1
CalPred	10000	5	education_q_4	0.9568138195777351	0.0033985929932829626	0.916382626238608	Education	4	2
CalPred	10000	5	education_q_4	0.9568138195777351	0.0018903657129767154	0.916382626238608	Education	4	3
CalPred	10000	5	education_q_4	0.9568138195777351	0.001791866177798798	0.916382626238608	Education	4	4
CalPred	10000	5	education_q_4	0.9568138195777351	0.002834110514323392	0.916382626238608	Education	4	5
CalPred	10000	5	income_q_1	0.9406593406593406	0.008281879689486748	1.0404847702419802	Income	1	1
CalPred	10000	5	income_q_1	0.9406593406593406	0.0060030584705450495	1.0404847702419802	Income	1	2
CalPred	10000	5	income_q_1	0.9406593406593406	0.009263871831894767	1.0404847702419802	Income	1	3
CalPred	10000	5	income_q_1	0.9406593406593406	0.01849725578016264	1.0404847702419802	Income	1	4
CalPred	10000	5	income_q_1	0.9406593406593406	0.0053810904198889585	1.0404847702419802	Income	1	5
CalPred	10000	5	income_q_5	0.9518446601941748	0.0032050048780312116	0.9610886440382927	Income	5	1
CalPred	10000	5	income_q_5	0.9518446601941748	0.0053313676273698055	0.9610886440382927	Income	5	2
CalPred	10000	5	income_q_5	0.9518446601941748	0.002526107971178154	0.9610886440382927	Income	5	3
CalPred	10000	5	income_q_5	0.9518446601941748	0.0037176661705736144	0.9610886440382927	Income	5	4
CalPred	10000	5	income_q_5	0.9518446601941748	0.003893937326222729	0.9610886440382927	Income	5	5
CalPred	10000	5	income_q_9	0.954136690647482	0.0013587363655833088	0.881294806037795	Income	9	1
CalPred	10000	5	income_q_9	0.954136690647482	0.002404384920445439	0.881294806037795	Income	9	2
CalPred	10000	5	income_q_9	0.954136690647482	0.0016285148518365863	0.881294806037795	Income	9	3
CalPred	10000	5	income_q_9	0.954136690647482	0.0015542786118362963	0.881294806037795	Income	9	4
CalPred	10000	5	income_q_9	0.954136690647482	0.0028631997349854296	0.881294806037795	Income	9	5
CalPred	10000	5	marginal	0.9527	0.002976980822486565	0.9466015716590984	Overall		1
CalPred	10000	5	marginal	0.9527	0.0049932230112585164	0.9466015716590984	Overall		2
CalPred	10000	5	marginal	0.9527	0.003171676563381795	0.9466015716590984	Overall		3
CalPred	10000	5	marginal	0.9527	0.0035918413267003045	0.9466015716590984	Overall		4
CalPred	10000	5	marginal	0.9527	0.003570740055744996	0.9466015716590984	Overall		5
CalPred	10000	5	sex_q_0	0.95292922451744	0.004521444687071183	0.9207698236501924	Sex	0	1
CalPred	10000	5	sex_q_0	0.95292922451744	0.005343091379193898	0.9207698236501924	Sex	0	2
CalPred	10000	5	sex_q_0	0.95292922451744	0.0033801840957627203	0.9207698236501924	Sex	0	3
CalPred	10000	5	sex_q_0	0.95292922451744	0.004899873287173974	0.9207698236501924	Sex	0	4
CalPred	10000	5	sex_q_0	0.95292922451744	0.00476964450157384	0.9207698236501924	Sex	0	5
CalPred	10000	5	sex_q_1	0.9523693209574988	0.0013277867585212244	0.9838664235742424	Sex	1	1
CalPred	10000	5	sex_q_1	0.9523693209574988	0.0044709171574397015	0.9838664235742424	Sex	1	2
CalPred	10000	5	sex_q_1	0.9523693209574988	0.002836055253369163	0.9838664235742424	Sex	1	3
CalPred	10000	5	sex_q_1	0.9523693209574988	0.002064146842635785	0.9838664235742424	Sex	1	4
CalPred	10000	5	sex_q_1	0.9523693209574988	0.002163153494495992	0.9838664235742424	Sex	1	5
CalPred	10000	6	age_q_0	0.9608610567514676	0.00011917293041743074	0.8467230460517335	Age	0	1
CalPred	10000	6	age_q_0	0.9608610567514676	0.014650609006743536	0.8467230460517335	Age	0	2
CalPred	10000	6	age_q_0	0.9608610567514676	0.013165094935819953	0.8467230460517335	Age	0	3
CalPred	10000	6	age_q_0	0.9608610567514676	0.010773383893441776	0.8467230460517335	Age	0	4
CalPred	10000	6	age_q_0	0.9608610567514676	0.016982036765401477	0.8467230460517335	Age	0	5
CalPred	10000	6	age_q_4	0.9462978030919448	0.0020602242834746	0.9569165651966044	Age	4	1
CalPred	10000	6	age_q_4	0.9462978030919448	0.0026756306597941243	0.9569165651966044	Age	4	2
CalPred	10000	6	age_q_4	0.9462978030919448	0.00173609796290176	0.9569165651966044	Age	4	3
CalPred	10000	6	age_q_4	0.9462978030919448	0.005529436107080692	0.9569165651966044	Age	4	4
CalPred	10000	6	age_q_4	0.9462978030919448	0.004134404386622112	0.9569165651966044	Age	4	5
CalPred	10000	6	age_q_4	0.95	0.0020602242834746	0.9439474117988867	Age	4	1
CalPred	10000	6	age_q_4	0.95	0.0026756306597941243	0.9439474117988867	Age	4	2
CalPred	10000	6	age_q_4	0.95	0.00173609796290176	0.9439474117988867	Age	4	3
CalPred	10000	6	age_q_4	0.95	0.005529436107080692	0.9439474117988867	Age	4	4
CalPred	10000	6	age_q_4	0.95	0.004134404386622112	0.9439474117988867	Age	4	5
CalPred	10000	6	age_q_9	0.94296875	0.003118178865936031	0.9690199257996072	Age	9	1
CalPred	10000	6	age_q_9	0.94296875	0.004454012022581985	0.9690199257996072	Age	9	2
CalPred	10000	6	age_q_9	0.94296875	0.00039217717155307113	0.9690199257996072	Age	9	3
CalPred	10000	6	age_q_9	0.94296875	0.0024324017479392113	0.9690199257996072	Age	9	4
CalPred	10000	6	age_q_9	0.94296875	0.006913247977905919	0.9690199257996072	Age	9	5
CalPred	10000	6	education_q_1	0.9456521739130436	0.007429350065207726	1.0578380138983814	Education	1	1
CalPred	10000	6	education_q_1	0.9456521739130436	0.01665681346776559	1.0578380138983814	Education	1	2
CalPred	10000	6	education_q_1	0.9456521739130436	0.023556700067753657	1.0578380138983814	Education	1	3
CalPred	10000	6	education_q_1	0.9456521739130436	0.027196940927609787	1.0578380138983814	Education	1	4
CalPred	10000	6	education_q_1	0.9456521739130436	0.019863343272109688	1.0578380138983814	Education	1	5
CalPred	10000	6	education_q_4	0.9518983268983268	0.0022949559724135243	0.913457541776029	Education	4	1
CalPred	10000	6	education_q_4	0.9518983268983268	0.0035911089968278602	0.913457541776029	Education	4	2
CalPred	10000	6	education_q_4	0.9518983268983268	0.0025048314253616998	0.913457541776029	Education	4	3
CalPred	10000	6	education_q_4	0.9518983268983268	0.0040797879187409285	0.913457541776029	Education	4	4
CalPred	10000	6	education_q_4	0.9518983268983268	0.0050601126845664	0.913457541776029	Education	4	5
CalPred	10000	6	income_q_1	0.9581497797356828	0.006316908732268688	1.0376530890798146	Income	1	1
CalPred	10000	6	income_q_1	0.9581497797356828	0.023308801147643252	1.0376530890798146	Income	1	2
CalPred	10000	6	income_q_1	0.9581497797356828	0.01322967495053864	1.0376530890798146	Income	1	3
CalPred	10000	6	income_q_1	0.9581497797356828	0.014470608884110522	1.0376530890798146	Income	1	4
CalPred	10000	6	income_q_1	0.9581497797356828	0.009616842663842499	1.0376530890798146	Income	1	5
CalPred	10000	6	income_q_5	0.95	0.0016047006298438103	0.9585924487980008	Income	5	1
CalPred	10000	6	income_q_5	0.95	0.0030298599638550632	0.9585924487980008	Income	5	2
CalPred	10000	6	income_q_5	0.95	0.0014146089378095621	0.9585924487980008	Income	5	3
CalPred	10000	6	income_q_5	0.95	0.0030215545957083543	0.9585924487980008	Income	5	4
CalPred	10000	6	income_q_5	0.95	0.004211599592400491	0.9585924487980008	Income	5	5
CalPred	10000	6	income_q_9	0.9460916442048516	0.0035387307034101096	0.8680883931448354	Income	9	1
CalPred	10000	6	income_q_9	0.9460916442048516	0.0001062758222039284	0.8680883931448354	Income	9	2
CalPred	10000	6	income_q_9	0.9460916442048516	0.00306700740942999	0.8680883931448354	Income	9	3
CalPred	10000	6	income_q_9	0.9460916442048516	0.0024845728208909112	0.8680883931448354	Income	9	4
CalPred	10000	6	income_q_9	0.9460916442048516	0.005236809560414472	0.8680883931448354	Income	9	5
CalPred	10000	6	marginal	0.9508	0.002199401608817298	0.940771576688436	Overall		1
CalPred	10000	6	marginal	0.9508	0.004480364981967577	0.940771576688436	Overall		2
CalPred	10000	6	marginal	0.9508	0.00267926970681076	0.940771576688436	Overall		3
CalPred	10000	6	marginal	0.9508	0.004323254178827814	0.940771576688436	Overall		4
CalPred	10000	6	marginal	0.9508	0.005295096267854087	0.940771576688436	Overall		5
CalPred	10000	6	sex_q_0	0.9506131362338316	0.0026471138088049097	0.912203635308372	Sex	0	1
CalPred	10000	6	sex_q_0	0.9506131362338316	0.004980471053333478	0.912203635308372	Sex	0	2
CalPred	10000	6	sex_q_0	0.9506131362338316	0.003130415096625757	0.912203635308372	Sex	0	3
CalPred	10000	6	sex_q_0	0.9506131362338316	0.005022027071724639	0.912203635308372	Sex	0	4
CalPred	10000	6	sex_q_0	0.9506131362338316	0.004979699086973434	0.912203635308372	Sex	0	5
CalPred	10000	6	sex_q_1	0.9510748702742772	0.0016755677488534504	0.9827940513698104	Sex	1	1
CalPred	10000	6	sex_q_1	0.9510748702742772	0.0037716498985669337	0.9827940513698104	Sex	1	2
CalPred	10000	6	sex_q_1	0.9510748702742772	0.00209997107054714	0.9827940513698104	Sex	1	3
CalPred	10000	6	sex_q_1	0.9510748702742772	0.0034112312469139856	0.9827940513698104	Sex	1	4
CalPred	10000	6	sex_q_1	0.9510748702742772	0.005741270789351992	0.9827940513698104	Sex	1	5
CalPred	10000	7	age_q_0	0.9282945736434108	0.0006234500577387022	0.8309127258314353	Age	0	1
CalPred	10000	7	age_q_0	0.9282945736434108	0.0009500495313304476	0.8309127258314353	Age	0	2
CalPred	10000	7	age_q_0	0.9282945736434108	0.0013341429615471541	0.8309127258314353	Age	0	3
CalPred	10000	7	age_q_0	0.9282945736434108	4.837135486242187e-05	0.8309127258314353	Age	0	4
CalPred	10000	7	age_q_0	0.9282945736434108	0.0014777933236926248	0.8309127258314353	Age	0	5
CalPred	10000	7	age_q_4	0.9516539440203562	0.0010191893024226071	0.9705560440394804	Age	4	1
CalPred	10000	7	age_q_4	0.9516539440203562	0.001529951245334463	0.9705560440394804	Age	4	2
CalPred	10000	7	age_q_4	0.9516539440203562	0.0011750952468776534	0.9705560440394804	Age	4	3
CalPred	10000	7	age_q_4	0.9516539440203562	0.0027827242057622825	0.9705560440394804	Age	4	4
CalPred	10000	7	age_q_4	0.9516539440203562	0.0015411127701475088	0.9705560440394804	Age	4	5
CalPred	10000	7	age_q_4	0.9543039319872476	0.0010191893024226071	0.9598330662468052	Age	4	1
CalPred	10000	7	age_q_4	0.9543039319872476	0.001529951245334463	0.9598330662468052	Age	4	2
CalPred	10000	7	age_q_4	0.9543039319872476	0.0011750952468776534	0.9598330662468052	Age	4	3
CalPred	10000	7	age_q_4	0.9543039319872476	0.0027827242057622825	0.9598330662468052	Age	4	4
CalPred	10000	7	age_q_4	0.9543039319872476	0.0015411127701475088	0.9598330662468052	Age	4	5
CalPred	10000	7	age_q_9	0.9454113924050632	0.0011197666662495275	0.970141221695387	Age	9	1
CalPred	10000	7	age_q_9	0.9454113924050632	0.0038803848254689534	0.970141221695387	Age	9	2
CalPred	10000	7	age_q_9	0.9454113924050632	0.0018178525826240725	0.970141221695387	Age	9	3
CalPred	10000	7	age_q_9	0.9454113924050632	0.0011262247344233215	0.970141221695387	Age	9	4
CalPred	10000	7	age_q_9	0.9454113924050632	0.0012760346790371246	0.970141221695387	Age	9	5
CalPred	10000	7	education_q_1	0.9438775510204082	0.02140126349098877	1.0712395491574205	Education	1	1
CalPred	10000	7	education_q_1	0.9438775510204082	0.015973717594416497	1.0712395491574205	Education	1	2
CalPred	10000	7	education_q_1	0.9438775510204082	0.015516166677909343	1.0712395491574205	Education	1	3
CalPred	10000	7	education_q_1	0.9438775510204082	0.01725035204994951	1.0712395491574205	Education	1	4
CalPred	10000	7	education_q_1	0.9438775510204082	0.01331452896324881	1.0712395491574205	Education	1	5
CalPred	10000	7	education_q_4	0.95248	0.0017182577953902133	0.9224542398526354	Education	4	1
CalPred	10000	7	education_q_4	0.95248	0.002229292353932744	0.9224542398526354	Education	4	2
CalPred	10000	7	education_q_4	0.95248	0.002431963483657835	0.9224542398526354	Education	4	3
CalPred	10000	7	education_q_4	0.95248	0.001637256250944171	0.9224542398526354	Education	4	4
CalPred	10000	7	education_q_4	0.95248	0.0020992320711381205	0.9224542398526354	Education	4	5
CalPred	10000	7	income_q_1	0.9668141592920354	0.004735828916291887	1.0469893261590044	Income	1	1
CalPred	10000	7	income_q_1	0.9668141592920354	0.004961502674393309	1.0469893261590044	Income	1	2
CalPred	10000	7	income_q_1	0.9668141592920354	0.007291999906952267	1.0469893261590044	Income	1	3
CalPred	10000	7	income_q_1	0.9668141592920354	0.00458016813958514	1.0469893261590044	Income	1	4
CalPred	10000	7	income_q_1	0.9668141592920354	0.004831203694847168	1.0469893261590044	Income	1	5
CalPred	10000	7	income_q_5	0.9468786351298952	0.0016358845523265426	0.9619022588569944	Income	5	1
CalPred	10000	7	income_q_5	0.9468786351298952	0.002483730603467317	0.9619022588569944	Income	5	2
CalPred	10000	7	income_q_5	0.9468786351298952	0.0017233122843030193	0.9619022588569944	Income	5	3
CalPred	10000	7	income_q_5	0.9468786351298952	0.0016841559656328936	0.9619022588569944	Income	5	4
CalPred	10000	7	income_q_5	0.9468786351298952	0.0019896516936448896	0.9619022588569944	Income	5	5
CalPred	10000	7	income_q_9	0.943119266055046	6.456083713436308e-05	0.8819595742151319	Income	9	1
CalPred	10000	7	income_q_9	0.943119266055046	0.0016080664061375192	0.8819595742151319	Income	9	2
CalPred	10000	7	income_q_9	0.943119266055046	0.0002550735131095213	0.8819595742151319	Income	9	3
CalPred	10000	7	income_q_9	0.943119266055046	0.000741929331429237	0.8819595742151319	Income	9	4
CalPred	10000	7	income_q_9	0.943119266055046	0.00047247072701630524	0.8819595742151319	Income	9	5
CalPred	10000	7	marginal	0.9505	0.0027801422479073455	0.9500184171130244	Overall		1
CalPred	10000	7	marginal	0.9505	0.0031249905970828634	0.9500184171130244	Overall		2
CalPred	10000	7	marginal	0.9505	0.0033309364838906576	0.9500184171130244	Overall		3
CalPred	10000	7	marginal	0.9505	0.0029575687437720815	0.9500184171130244	Overall		4
CalPred	10000	7	marginal	0.9505	0.00360651400781277	0.9500184171130244	Overall		5
CalPred	10000	7	sex_q_0	0.9535744322960472	0.002848339160454997	0.9268418591876728	Sex	0	1
CalPred	10000	7	sex_q_0	0.9535744322960472	0.003239200561664997	0.9268418591876728	Sex	0	2
CalPred	10000	7	sex_q_0	0.9535744322960472	0.004386710160919586	0.9268418591876728	Sex	0	3
CalPred	10000	7	sex_q_0	0.9535744322960472	0.004783587870248611	0.9268418591876728	Sex	0	4
CalPred	10000	7	sex_q_0	0.9535744322960472	0.004460877078123903	0.9268418591876728	Sex	0	5
CalPred	10000	7	sex_q_1	0.945992601726264	0.0025953299552252643	0.9839973657853336	Sex	1	1
CalPred	10000	7	sex_q_1	0.945992601726264	0.0028780512755311794	0.9839973657853336	Sex	1	2
CalPred	10000	7	sex_q_1	0.945992601726264	0.0020231069619040427	0.9839973657853336	Sex	1	3
CalPred	10000	7	sex_q_1	0.945992601726264	0.0010931147489091231	0.9839973657853336	Sex	1	4
CalPred	10000	7	sex_q_1	0.945992601726264	0.002467537695329832	0.9839973657853336	Sex	1	5
CalPred	10000	8	age_q_0	0.9331941544885176	0.02357057463169287	0.8358033673388744	Age	0	1
CalPred	10000	8	age_q_0	0.9331941544885176	0.021964672559063637	0.8358033673388744	Age	0	2
CalPred	10000	8	age_q_0	0.9331941544885176	0.020596766547277098	0.8358033673388744	Age	0	3
CalPred	10000	8	age_q_0	0.9331941544885176	0.01577105166376991	0.8358033673388744	Age	0	4
CalPred	10000	8	age_q_0	0.9331941544885176	0.007460382025103893	0.8358033673388744	Age	0	5
CalPred	10000	8	age_q_4	0.9502407704654896	0.0001610241153349793	0.978365987342327	Age	4	1
CalPred	10000	8	age_q_4	0.9502407704654896	0.0015729119132124533	0.978365987342327	Age	4	2
CalPred	10000	8	age_q_4	0.9502407704654896	0.0033038449427364586	0.978365987342327	Age	4	3
CalPred	10000	8	age_q_4	0.9502407704654896	0.005403379153481351	0.978365987342327	Age	4	4
CalPred	10000	8	age_q_4	0.9502407704654896	0.001720177685418973	0.978365987342327	Age	4	5
CalPred	10000	8	age_q_4	0.953241232731137	0.0001610241153349793	0.9672972319499924	Age	4	1
CalPred	10000	8	age_q_4	0.953241232731137	0.0015729119132124533	0.9672972319499924	Age	4	2
CalPred	10000	8	age_q_4	0.953241232731137	0.0033038449427364586	0.9672972319499924	Age	4	3
CalPred	10000	8	age_q_4	0.953241232731137	0.005403379153481351	0.9672972319499924	Age	4	4
CalPred	10000	8	age_q_4	0.953241232731137	0.001720177685418973	0.9672972319499924	Age	4	5
CalPred	10000	8	age_q_9	0.9473251028806584	2.0668605614775935e-05	0.9804569882949118	Age	9	1
CalPred	10000	8	age_q_9	0.9473251028806584	0.00010205249873861663	0.9804569882949118	Age	9	2
CalPred	10000	8	age_q_9	0.9473251028806584	0.00013285693042383806	0.9804569882949118	Age	9	3
CalPred	10000	8	age_q_9	0.9473251028806584	0.0007554920929858233	0.9804569882949118	Age	9	4
CalPred	10000	8	age_q_9	0.9473251028806584	4.2972266611171306e-05	0.9804569882949118	Age	9	5
CalPred	10000	8	education_q_1	0.962566844919786	0.010548014260044494	1.0681448762275256	Education	1	1
CalPred	10000	8	education_q_1	0.962566844919786	0.018280571569963332	1.0681448762275256	Education	1	2
CalPred	10000	8	education_q_1	0.962566844919786	0.014358558664848128	1.0681448762275256	Education	1	3
CalPred	10000	8	education_q_1	0.962566844919786	0.025007486187913947	1.0681448762275256	Education	1	4
CalPred	10000	8	education_q_1	0.962566844919786	0.014589051410885692	1.0681448762275256	Education	1	5
CalPred	10000	8	education_q_4	0.952516619183286	0.0014084330969526154	0.933640875544348	Education	4	1
CalPred	10000	8	education_q_4	0.952516619183286	0.0024177735976848758	0.933640875544348	Education	4	2
CalPred	10000	8	education_q_4	0.952516619183286	0.0032239137397856244	0.933640875544348	Education	4	3
CalPred	10000	8	education_q_4	0.952516619183286	0.0035736521563932227	0.933640875544348	Education	4	4
CalPred	10000	8	education_q_4	0.952516619183286	0.002171887871501628	0.933640875544348	Education	4	5
CalPred	10000	8	income_q_1	0.9494252873563218	0.0030500629614073054	1.0631537371694135	Income	1	1
CalPred	10000	8	income_q_1	0.9494252873563218	0.0053560016874641654	1.0631537371694135	Income	1	2
CalPred	10000	8	income_q_1	0.9494252873563218	0.006921764924054796	1.0631537371694135	Income	1	3
CalPred	10000	8	income_q_1	0.9494252873563218	0.012496842029251574	1.0631537371694135	Income	1	4
CalPred	10000	8	income_q_1	0.9494252873563218	0.0028845485755975555	1.0631537371694135	Income	1	5
CalPred	10000	8	income_q_5	0.9510545165141264	0.0014303344318873988	0.9759577737198996	Income	5	1
CalPred	10000	8	income_q_5	0.9510545165141264	0.00045137621259423206	0.9759577737198996	Income	5	2
CalPred	10000	8	income_q_5	0.9510545165141264	0.0016003112265920761	0.9759577737198996	Income	5	3
CalPred	10000	8	income_q_5	0.9510545165141264	0.0007876493312802057	0.9759577737198996	Income	5	4
CalPred	10000	8	income_q_5	0.9510545165141264	0.00017962231531179563	0.9759577737198996	Income	5	5
CalPred	10000	8	income_q_9	0.9432234432234432	0.0022927011769295425	0.8842649743485503	Income	9	1
CalPred	10000	8	income_q_9	0.9432234432234432	0.00721982434944763	0.8842649743485503	Income	9	2
CalPred	10000	8	income_q_9	0.9432234432234432	0.00359894843867072	0.8842649743485503	Income	9	3
CalPred	10000	8	income_q_9	0.9432234432234432	0.006162174128471287	0.8842649743485503	Income	9	4
CalPred	10000	8	income_q_9	0.9432234432234432	0.0038255545909171153	0.8842649743485503	Income	9	5
CalPred	10000	8	marginal	0.9507	0.002382056044193446	0.958210501814838	Overall		1
CalPred	10000	8	marginal	0.9507	0.0029678042215667763	0.958210501814838	Overall		2
CalPred	10000	8	marginal	0.9507	0.0038785378065425134	0.958210501814838	Overall		3
CalPred	10000	8	marginal	0.9507	0.0043379942277952345	0.958210501814838	Overall		4
CalPred	10000	8	marginal	0.9507	0.0024626202776256395	0.958210501814838	Overall		5
CalPred	10000	8	sex_q_0	0.953206530887056	0.002514691594294551	0.9365378263212414	Sex	0	1
CalPred	10000	8	sex_q_0	0.953206530887056	0.0031004602563842105	0.9365378263212414	Sex	0	2
CalPred	10000	8	sex_q_0	0.953206530887056	0.0037022928991568642	0.9365378263212414	Sex	0	3
CalPred	10000	8	sex_q_0	0.953206530887056	0.0038969942439094954	0.9365378263212414	Sex	0	4
CalPred	10000	8	sex_q_0	0.953206530887056	0.0029782841542772775	0.9365378263212414	Sex	0	5
CalPred	10000	8	sex_q_1	0.9470312884947032	0.0020969086413496346	0.9899319517058104	Sex	1	1
CalPred	10000	8	sex_q_1	0.9470312884947032	0.002741904507916316	0.9899319517058104	Sex	1	2
CalPred	10000	8	sex_q_1	0.9470312884947032	0.004085720370113598	0.9899319517058104	Sex	1	3
CalPred	10000	8	sex_q_1	0.9470312884947032	0.004844823165914954	0.9899319517058104	Sex	1	4
CalPred	10000	8	sex_q_1	0.9470312884947032	0.0018133133078582532	0.9899319517058104	Sex	1	5
CalPred	10000	9	age_q_0	0.950884086444008	0.0003174664486741452	0.8200026525319084	Age	0	1
CalPred	10000	9	age_q_0	0.950884086444008	0.0003366896440571069	0.8200026525319084	Age	0	2
CalPred	10000	9	age_q_0	0.950884086444008	0.0016303949417456566	0.8200026525319084	Age	0	3
CalPred	10000	9	age_q_0	0.950884086444008	3.7817735979208364e-05	0.8200026525319084	Age	0	4
CalPred	10000	9	age_q_0	0.950884086444008	0.0013629162387792046	0.8200026525319084	Age	0	5
CalPred	10000	9	age_q_4	0.9352159468438538	0.014702223355092423	0.9608153975521307	Age	4	1
CalPred	10000	9	age_q_4	0.9352159468438538	0.005252937476269535	0.9608153975521307	Age	4	2
CalPred	10000	9	age_q_4	0.9352159468438538	0.0098736498372543	0.9608153975521307	Age	4	3
CalPred	10000	9	age_q_4	0.9352159468438538	0.00697097327575992	0.9608153975521307	Age	4	4
CalPred	10000	9	age_q_4	0.9352159468438538	0.01208253655278593	0.9608153975521307	Age	4	5
CalPred	10000	9	age_q_4	0.9322709163346612	0.014702223355092423	0.9457487281191064	Age	4	1
CalPred	10000	9	age_q_4	0.9322709163346612	0.005252937476269535	0.9457487281191064	Age	4	2
CalPred	10000	9	age_q_4	0.9322709163346612	0.0098736498372543	0.9457487281191064	Age	4	3
CalPred	10000	9	age_q_4	0.9322709163346612	0.00697097327575992	0.9457487281191064	Age	4	4
CalPred	10000	9	age_q_4	0.9322709163346612	0.01208253655278593	0.9457487281191064	Age	4	5
CalPred	10000	9	age_q_9	0.950597609561753	0.0018364263565991276	1.0026851835913004	Age	9	1
CalPred	10000	9	age_q_9	0.950597609561753	0.0035899481427515193	1.0026851835913004	Age	9	2
CalPred	10000	9	age_q_9	0.950597609561753	0.00048591693745936835	1.0026851835913004	Age	9	3
CalPred	10000	9	age_q_9	0.950597609561753	0.0001755041552611829	1.0026851835913004	Age	9	4
CalPred	10000	9	age_q_9	0.950597609561753	0.0027790118966033667	1.0026851835913004	Age	9	5
